2562	5	6749.69	24601.2	2237	152	11476	771	1487675	114	7526578	1330
2563	5	7639.98	27829.7	1222	123	6391	618	953062	21	4825066	723
2564	1	211.121	1183.13	29999	14089	31558	14110	612812	378	665093	14469
2565	1	211.542	1170.05	39610	2842	41578	2848	806900	188	875632	3033
2566	1	450.512	2629.07	6731	3018	7354	3023	300172	61	329609	3080
2567	1	96.4149	501.954	16814	12331	17197	12369	146292	305	165701	12637
2568	1	94.9058	489.257	23042	12173	23560	12207	196744	320	223369	12498
2570	1	203.069	1134.99	25151	10620	26392	10651	490399	475	534428	11101
2571	1	230.687	1297.98	28276	13084	29919	13123	634293	497	688524	13586
2575	1	219.307	1268.29	9866	1697	10401	1703	722414	445	758905	2150
2576	1	213.938	1236.62	8345	2014	8799	2020	597193	357	627310	2375
2577	1	525.27	3152.46	8130	1782	9024	1785	1447969	327	1579181	2117
2578	1	502.082	2994.52	6205	3891	6908	3899	1056985	574	1149877	4480
2579	1	482.066	2858.23	6103	4059	6712	4068	992782	491	1078395	4560
2580	1	524.378	3110.48	4257	589	4776	589	761998	66	830219	658
2581	1	91.6109	502.408	8727	2155	8911	2162	259141	229	272020	2386
2582	1	91.543	502.29	9575	563	9793	564	283988	33	298053	597
2583	1	224.552	1295.41	2169	1257	2291	1258	162736	109	170792	1367
2584	1	241.942	1406.54	7278	3020	7737	3028	592914	346	623483	3369
2585	1	213.079	1226.89	8998	1292	9465	1294	640946	260	672206	1555
2586	1	208.492	1199.25	8668	1549	9135	1552	605323	119	634697	1670
2587	1	211.441	1207.81	9444	749	9932	749	667483	222	699929	975
2588	1	209.623	1200.66	7011	3315	7403	3326	492583	307	516261	3628
2589	1	208.972	1195.61	9283	1052	9766	1056	647529	140	679320	1195
2590	1	482.176	2845.62	7731	2290	8541	2299	1263192	184	1368825	2475
2591	1	485.675	2871.62	8419	1392	9322	1395	1388244	120	1504094	1515
2592	1	469.556	2768.8	8578	1353	9467	1358	1368658	226	1480322	1586
2593	1	451.367	2636.5	8181	1836	8984	1840	1250663	454	1348747	2304
2594	1	429.188	2522.21	2852	2902	3092	2908	409389	1911	440890	4829
2595	1	451.279	2655.96	8316	1609	9130	1612	1271600	332	1371518	1953
2596	1	90.1614	497.687	9212	1761	9415	1765	269534	219	283014	1981
2597	1	90.5183	501.098	9836	754	10064	755	288765	59	303266	813
2598	1	90.3456	500.739	9703	914	9897	917	283647	94	297830	1008
2599	1	181.349	1032.27	8662	1778	9030	1784	520826	223	544832	2004
2600	1	176.201	996.074	6774	3759	7048	3773	394730	1454	413293	5224
2601	1	183.588	1039.65	9407	949	9848	953	575673	131	602564	1081
2602	1	182.823	1036.54	7926	2363	8283	2369	482032	299	504459	2667
2603	1	89.7792	489.315	9782	792	10004	797	285369	113	299612	905
2604	1	476.65	2769.43	8179	1642	9020	1644	1321536	294	1431168	1948
2605	1	476.466	2786.17	9334	865	10277	871	1505662	190	1630072	1065
2606	1	485.629	2841.53	8564	1265	9448	1268	1410012	362	1527231	1644
2607	1	488.356	2849.2	9361	373	10326	373	1550725	209	1679640	599
2608	1	207.085	1167.1	9193	1200	9654	1201	634435	83	665172	1284
2609	1	205.795	1152.9	9412	1749	9913	1751	646747	225	678067	1977
2610	1	205.258	1155.28	8476	1638	8931	1641	582226	129	610422	1767
2611	1	208.577	1164.03	7778	2723	8204	2732	542931	251	569380	2977
2612	1	198.842	1113.51	8344	2055	8747	2065	552832	268	579412	2326
2613	1	198.431	1121	8654	1715	9091	1717	573419	185	601045	1903
2614	1	196.714	1105.18	8567	1814	8988	1818	560528	306	587226	2122
2616	1	458.325	2736.7	7846	2188	8592	2191	1209846	587	1306545	2796
2617	1	477.182	2771.87	5663	907	6261	910	918351	138	993252	1047
2618	1	472.376	2745.25	7617	2453	8354	2465	1217133	523	1316493	2998
2619	1	468.945	2719.47	6539	3647	7159	3656	1034069	396	1118008	4048
2620	1	453.564	2634.68	6647	3506	7290	3511	1019860	332	1100848	3841
2621	1	379.805	2183.37	6748	3793	7329	3808	863537	617	924731	4426
2622	1	373.84	2160.18	5299	4726	5721	4738	663823	3241	710345	8003
2623	1	428.456	2482.03	3394	1102	3668	1103	485307	101	522000	1204
2624	1	90.8692	494.171	9356	1689	9555	1691	275486	136	289246	1827
2625	1	85.4288	462.932	7692	2931	7846	2943	211891	297	222878	3229
2626	1	199.278	1134.09	6285	4437	6565	4452	415430	322	435287	4762
2627	1	198.921	1117.38	7563	2975	7937	2987	502041	375	526206	3353
2628	1	200.236	1132.22	8195	2120	8590	2127	546054	236	572617	2356
2629	1	195.086	1092.5	7705	1935	8110	1941	501424	221	525653	2160
2630	1	208.64	1172.58	4174	3737	4371	3748	289950	257	303964	3995
2631	1	207.848	1166.06	9770	494	10314	497	681037	49	713787	543
2632	1	201.123	1127.7	8456	1978	8862	1987	566158	236	593562	2216
2633	1	206.65	1170.02	7123	1677	7508	1679	491430	189	515172	1867
2634	1	550.266	2877.29	7643	2385	8462	2389	1412021	720	1545352	3147
2635	1	582.246	3096.74	1179	461	1320	463	233817	33	256341	495
2649	1	526.352	2731.76	6947	3071	7641	3076	1221627	543	1335116	3634
2650	1	281.493	1466.13	4717	427	4964	430	439759	117	464558	548
2651	1	1397.4	7519.1	8240	868	10185	870	3862469	398	4731379	1325
2652	1	1391.26	7552.51	7249	1724	9098	1730	3437714	1062	4205187	2902
2653	1	509.959	2679.64	8700	1648	9538	1650	1490274	597	1620441	2275
2654	1	504.285	2691.52	9254	919	10203	922	1573174	415	1709692	1363
2655	1	518.294	2708.02	9317	436	10259	440	1627063	361	1770770	812
2656	1	510.741	2694.02	9280	636	10188	636	1593673	32	1732822	668
2657	1	273.658	1458.93	10113	1353	10623	1360	917572	253	968247	1612
2658	1	1358.68	7398.57	7783	1375	9696	1381	3588262	500	4379967	1940
2659	1	1347.41	7355.55	7888	1297	9752	1307	3589233	865	4370592	2234
2660	1	1378.65	7486.08	1088	97	1369	98	512718	7	627660	104
2661	1	507.256	2681.71	9157	924	10089	928	1566153	222	1702150	1163
2662	1	506.047	2683.29	8495	1266	9324	1267	1444327	501	1570017	1795
2663	1	617.267	3273.93	7367	3007	8247	3023	1529779	468	1691857	3504
2664	1	611.479	3288.56	8024	1958	8950	1962	1647926	314	1819053	2274
2665	1	580.514	3132.13	5164	5202	5761	5220	1007630	1218	1110370	6452
2666	1	619.025	3364.85	8906	850	10029	853	1873506	124	2068776	986
2667	1	620.967	3393.34	2940	689	3302	690	617711	97	681539	787
2668	1	606.042	3229.58	12923	3145	14521	3156	2649399	918	2925217	4101
2669	1	638.868	3412.92	9236	364	10357	364	1991096	49	2203501	415
2670	1	625.538	3365.12	8282	1099	9339	1103	1760399	344	1944245	1464
2671	1	272.061	1467.66	9462	1047	9927	1049	852361	304	899689	1356
2672	1	1694.53	9407.1	7696	624	10089	626	4467830	699	5690838	1425
2673	1	1677.42	9280.58	7346	1124	9451	1128	4149278	411	5279529	1613
2674	1	702.778	3776.09	2090	509	2384	511	494807	296	555828	809
2675	1	687.927	3709.12	13337	2807	15157	2814	3104891	431	3471672	3251
2676	1	276.396	1495.46	8329	1789	8776	1791	764343	172	806822	1964
2677	1	1634.14	9032.91	6802	1795	8724	1801	3736064	705	4737838	2561
2678	1	1498.25	8254.88	6190	2631	7808	2647	3101229	988	3883965	3724
2679	1	541.612	2895.19	6744	4120	7418	4133	1212895	978	1332130	5129
2680	1	612.009	3289.51	7042	3114	7832	3126	1441370	747	1591595	3880
2681	1	273.47	1474.99	9635	573	10110	573	872049	264	920116	842
2682	1	1709.72	9446.17	5903	2996	7688	3004	3430604	429	4380163	3454
2683	1	1660.43	9148.21	7571	1241	9824	1244	4270837	992	5427257	2347
2684	1	1632.15	9015.03	5793	2762	7489	2771	3209236	937	4069761	3850
2685	1	1683.35	9295.6	5367	3727	6954	3739	3060751	1153	3897164	4995
2686	1	1665.29	9209.11	6503	3046	8448	3052	3684810	769	4685705	3879
2687	1	275.273	1472.27	8052	1867	8478	1876	736851	295	777931	2163
2688	1	278.79	1485.03	9465	670	9972	674	875552	114	924099	785
2689	1	805.077	4956.93	8388	1231	9478	1234	2243198	292	2538725	1547
2690	1	2069.55	12810.7	5022	4043	6785	4057	3478529	996	4688433	5151
2691	1	2225.75	13606.7	4780	2553	6511	2562	3547663	452	4839616	3120
2692	2	2144.86	13233.3	3850	1252	8285	2516	2803806	670	5899140	3859
2693	2	2236.59	13862.4	2481	1227	5283	2493	1866224	416	3935556	3305
2694	2	2210.11	13562.7	4071	988	8768	1978	3057889	226	6443645	2429
2695	2	2153.65	13376.4	4196	1796	9051	3607	3074962	458	6469810	4531
2700	9	6732.82	42615.5	908	245	8588	2230	2131472	682	19192500	8372
2701	9	6194.86	39708.1	581	263	5416	2300	1224895	332	11029666	5383
2702	5	6174.64	38268.9	1567	534	7901	2678	3204519	1131	16118515	8350
2703	5	6275.94	39184.8	860	203	4612	1015	1919948	817	9650022	5095
2704	3	6163.75	38206.4	994	663	3359	1989	2096659	1338	6839722	6240
2705	3	6220.05	38674	1861	1194	6399	3604	4003197	1279	13097903	7453
2706	3	6441.93	41114.1	3039	224	10314	682	6747852	423	22076339	2091
2707	3	6795.33	41894.7	2272	855	8057	2577	5443039	599	18062309	4420
2708	3	6225.29	39448.3	1038	527	3392	1580	2129274	41	6968605	1705
2710	1	804.958	5123.04	1784	175	2028	175	480481	51	543981	227
2712	2	4635.97	34673	1363	988	3315	1983	2108397	393	5027237	2789
