1606	80995.5	86277	58704.8	64596.2	7604.46	15714.1	5254.65	10585.7	155977	112734	3260.31	2062.69	1410.97	14119.9	3269.84	1803.79	1670.02	1874.59	2003.74	5204.67
1607	82954.8	88435.3	60246.3	66372.3	7798.1	16044.6	5381.39	10847.9	159830	115742	3336.01	2118.49	1443.87	14857.7	3346.34	1847.03	1715.48	1926.89	2074.39	5371.51
1608	76044.9	81157.1	55267.9	60868	7154.28	14772.5	4951.57	9965.06	146618	106181	3057.47	1945.12	1329.95	13669.3	3067.01	1698.29	1576.91	1774.92	1911.68	4855.08
1609	18804.6	19830.5	13730.8	15215.4	1756.16	3597.36	1241.76	2488.61	36307.6	26701.6	601.426	388.549	254.227	3640.46	603.252	338.678	304.122	356.757	386.529	758.175
1610	20302.8	21612	15172.1	16478.7	1859.5	3994.99	1324.45	2601.3	39415.6	28995.8	664.449	441.573	303.43	3931.02	666.391	391.278	353.763	407.113	438.398	831.251
1611	25812.8	27344.6	18809.6	20743.7	2421.44	4955.98	1698.94	3389.25	49755.3	36316.1	1014.1	675.187	449.315	4897	1017.21	589.542	535.001	609.907	653.839	1275.41
1612	25682.8	27129	18689.2	20642.4	2405.29	4927.51	1683.38	3377.87	49440.8	36111.4	1003.12	665.847	444.234	4861.54	1006.41	580.351	529.769	604.783	649.034	1262.87
1613	26797.6	28290	19478.3	21514.3	2512.26	5138.42	1756.85	3517.18	51574	37646	1045.12	692.793	462.866	5064.83	1048.5	603.801	551.911	628.073	672.91	1321.85
1614	25031.5	26477.6	18290.5	20141.2	2336.05	4784.79	1639.95	3275.41	48255.6	35294.2	986.577	659.797	437.638	4742.65	989.717	568.994	528.485	601.001	643.63	1245
1615	26379.4	27970.1	19309	21320.2	2469.39	5064.77	1741.28	3477.11	50780.4	37203.2	1090.83	723.308	478.738	5245.57	1094.44	629.893	572.197	652.563	704.29	1368.61
1616	27384.8	29026.9	20067.7	22125.9	2569.93	5264.65	1809.75	3616.53	52717.2	38639.5	1128.73	747.664	493.05	5335.48	1132.27	649.785	590.963	672.953	722.134	1418.28
1617	73746.5	78847.4	53715.4	59134.7	6947.82	14386.7	4802.93	9675.53	142245	103126	2988.78	1887.52	1284.85	12967.5	2997.16	1647.08	1525.39	1716.21	1837.75	4870.05
1619	25088	26635.2	18336.3	20242.3	2351.95	4836.29	1658.29	3305.95	48416.8	35410	979.758	652.567	435.949	4963.47	982.854	568.508	520.039	593.255	639.53	1244.52
