1657	1	13.6169	111.76	9766	593	9786	593	34449	37	44327	630
1658	1	9.76418	70.7342	2277	1259	2286	1259	4987	63	7276	1323
1659	1	10.1198	75.838	7798	3005	7814	3005	18490	176	26328	3182
1660	1	9.24334	67.1706	9478	1260	9494	1260	19659	77	29181	1339
1661	1	9.15328	66.3165	9133	1577	9148	1578	18688	98	27861	1676
1662	1	9.21768	66.2814	9960	722	9981	722	20436	52	30456	774
1663	1	10.6877	67.6205	7361	3339	7376	3339	15243	178	22633	3518
1664	1	9.12648	65.9327	9745	1058	9765	1058	19848	60	29638	1119
1665	1	26.9579	250.632	8513	2288	8551	2290	67936	153	76770	2442
1666	1	27.1388	252.571	9295	1399	9332	1399	74625	82	84210	1481
1667	1	26.2305	244.404	9431	1364	9468	1364	72834	92	82604	1456
1668	1	25.1485	233.799	8943	1838	8989	1838	65935	119	75178	1958
1669	1	24.2076	224.003	3096	2907	3107	2908	21849	251	25030	3161
1670	1	25.3788	236.12	9084	1629	9132	1629	67788	121	77187	1750
1671	1	13.376	110.848	9395	1763	9412	1765	32402	105	41883	1869
1672	1	13.3687	111.695	10061	756	10076	757	34648	46	44815	803
1673	1	13.4548	111.496	9872	935	9881	935	34285	57	44250	992
1674	1	8.3629	57.6557	9080	1754	9089	1754	16161	98	25277	1852
1675	1	8.23187	56.117	7071	3756	7086	3757	12294	249	19384	4005
1676	1	8.43773	58.2067	9891	930	9904	930	17696	52	27629	982
1677	1	8.42033	58.4871	8298	2368	8307	2368	14930	159	23258	2528
1678	1	13.2104	108.992	10017	782	10035	782	34034	45	44137	827
1679	1	27.0026	245.158	8983	1651	9020	1652	69545	114	78829	1765
1683	1	26.0906	243.214	7897	841	7940	841	60674	75	68872	916
1684	1	26.5997	250.359	9429	1258	9467	1258	74118	81	83881	1340
1685	1	26.7235	250.914	10303	367	10346	367	81368	22	92027	389
1686	1	8.89316	64.4623	9668	1182	9690	1182	18946	73	28671	1256
1687	1	8.9475	63.7356	9912	1738	9933	1738	19599	108	29550	1846
1688	1	8.90528	63.996	8948	1639	8960	1639	17549	100	26530	1739
1689	1	9.03634	64.4774	8180	2755	8192	2755	16419	146	24641	2901
1690	1	8.6598	61.9568	8750	2062	8768	2062	16400	128	25191	2192
1691	1	8.75603	62.4296	9069	1734	9089	1734	17353	115	26455	1849
1692	1	8.68456	61.6006	9006	1789	9022	1789	17002	101	26049	1890
1693	1	13.0816	106.476	8158	2655	8178	2655	27001	186	35240	2841
1694	1	25.9179	241.343	8572	2186	8616	2187	65487	138	74364	2325
1695	1	26.0849	244.905	6231	908	6269	909	48029	64	54479	972
1696	1	26.0232	242.373	8331	2453	8380	2453	63504	149	72136	2602
1697	1	26.0674	241.925	7131	3680	7165	3680	54431	259	61810	3939
1698	1	25.6425	233.527	7283	3503	7310	3505	54218	208	61722	3712
