1659	6870	0.998704	0.000264	0.999627	0.000030	0.998331	0.000266
1660	6147	0.998578	0.000269	0.999666	0.000027	0.998244	0.000270
1661	6051	0.998664	0.000267	0.999671	0.000027	0.998336	0.000268
1662	6111	0.998095	0.000305	0.999668	0.000027	0.997764	0.000306
1663	5992	0.999082	0.000245	0.999674	0.000026	0.998757	0.000246
1664	5986	0.998742	0.000251	0.999675	0.000026	0.998417	0.000253
1665	9322	0.995852	0.000246	0.999493	0.000041	0.995347	0.000249
1666	9384	0.996621	0.000212	0.999490	0.000041	0.996113	0.000216
1667	9225	0.995871	0.000237	0.999499	0.000041	0.995372	0.000240
1668	8736	0.996163	0.000240	0.999525	0.000038	0.995690	0.000243
1669	8284	0.996625	0.000392	0.999550	0.000036	0.996176	0.000393
1670	8798	0.996077	0.000240	0.999522	0.000039	0.995600	0.000243
1671	2584	0.997875	0.000256	0.999860	0.000011	0.997735	0.000256
1672	2582	0.997380	0.000274	0.999860	0.000011	0.997240	0.000274
1673	2590	0.997556	0.000266	0.999859	0.000011	0.997415	0.000267
1674	5202	0.998332	0.000321	0.999717	0.000023	0.998050	0.000321
1675	5012	0.999675	0.000163	0.999728	0.000022	0.999402	0.000164
1676	5319	0.998364	0.000304	0.999711	0.000023	0.998075	0.000304
1677	5270	0.998595	0.000306	0.999714	0.000023	0.998309	0.000307
1678	2511	0.998006	0.000242	0.999863	0.000011	0.997870	0.000242
1679	9083	0.996218	0.000232	0.999506	0.000040	0.995727	0.000236
1683	9102	0.995766	0.000263	0.999505	0.000040	0.995273	0.000266
1684	9357	0.996022	0.000231	0.999492	0.000041	0.995516	0.000234
1685	9484	0.996168	0.000216	0.999485	0.000042	0.995655	0.000220
1686	5872	0.998156	0.000311	0.999681	0.000026	0.997838	0.000312
1687	5838	0.999082	0.000216	0.999683	0.000026	0.998765	0.000218
1688	5859	0.998805	0.000261	0.999682	0.000026	0.998487	0.000262
1689	5826	0.998176	0.000333	0.999683	0.000026	0.997860	0.000334
1690	5638	0.998600	0.000292	0.999694	0.000025	0.998294	0.000293
1691	5645	0.999251	0.000208	0.999693	0.000025	0.998945	0.000209
1692	5556	0.998532	0.000293	0.999698	0.000024	0.998230	0.000294
1693	2435	0.997746	0.000288	0.999868	0.000011	0.997614	0.000288
1694	8910	0.996030	0.000245	0.999516	0.000039	0.995548	0.000248
1695	9117	0.996246	0.000279	0.999505	0.000040	0.995752	0.000281
1696	9014	0.996047	0.000248	0.999510	0.000040	0.995560	0.000251
1697	8936	0.996084	0.000267	0.999514	0.000039	0.995600	0.000270
1698	8589	0.996435	0.000256	0.999533	0.000038	0.995970	0.000258
1699	7288	0.996512	0.000278	0.999604	0.000032	0.996117	0.000280
1700	7131	0.996886	0.000296	0.999612	0.000031	0.996500	0.000298
1701	8066	0.995777	0.000406	0.999562	0.000035	0.995340	0.000407
1702	2534	0.998093	0.000242	0.999862	0.000011	0.997956	0.000242
1703	2355	0.998338	0.000259	0.999872	0.000010	0.998210	0.000260
1704	5531	0.998588	0.000333	0.999699	0.000024	0.998288	0.000333
1705	5549	0.998679	0.000295	0.999698	0.000024	0.998378	0.000296
1706	5675	0.998070	0.000341	0.999692	0.000025	0.997762	0.000342
1707	5429	0.998462	0.000314	0.999705	0.000024	0.998167	0.000315
1708	5920	0.998494	0.000434	0.999678	0.000026	0.998173	0.000435
1709	5779	0.998475	0.000265	0.999686	0.000025	0.998162	0.000266
1710	5612	0.998883	0.000263	0.999695	0.000025	0.998579	0.000264
1711	5909	0.998764	0.000258	0.999679	0.000026	0.998443	0.000259
1712	5613	0.997992	0.000355	0.999695	0.000025	0.997688	0.000355
1713	6067	1.000000	0.000000	0.999670	0.000027	0.999670	0.000027
1733	5264	0.998618	0.000301	0.999714	0.000023	0.998333	0.000302
1734	2506	0.998056	0.000324	0.999864	0.000011	0.997920	0.000324
1735	8373	0.996154	0.000222	0.999545	0.000037	0.995701	0.000225
1736	8435	0.996477	0.000224	0.999542	0.000037	0.996020	0.000227
1737	5305	0.998845	0.000252	0.999712	0.000023	0.998557	0.000253
1738	5403	0.998754	0.000249	0.999706	0.000024	0.998460	0.000250
1739	5392	0.998529	0.000268	0.999707	0.000024	0.998236	0.000269
1740	5429	0.998880	0.000239	0.999705	0.000024	0.998586	0.000240
1741	2550	0.997767	0.000239	0.999861	0.000011	0.997629	0.000239
1742	8238	0.995686	0.000240	0.999552	0.000036	0.995241	0.000243
1743	8284	0.996282	0.000230	0.999550	0.000036	0.995833	0.000233
1746	5370	0.998881	0.000239	0.999708	0.000024	0.998589	0.000240
1747	5337	0.998889	0.000248	0.999710	0.000023	0.998599	0.000249
1756	6251	0.997934	0.000326	0.999660	0.000028	0.997595	0.000327
1757	6341	0.998062	0.000302	0.999655	0.000028	0.997718	0.000304
1758	5993	0.998342	0.000353	0.999674	0.000026	0.998017	0.000354
1759	6539	0.998606	0.000239	0.999645	0.000029	0.998251	0.000241
1760	6662	0.997548	0.000548	0.999638	0.000029	0.997187	0.000548
1761	6103	0.998652	0.000250	0.999668	0.000027	0.998321	0.000252
1762	6909	0.996601	0.000229	0.999624	0.000030	0.996226	0.000231
1763	6734	0.996910	0.000232	0.999634	0.000030	0.996545	0.000234
1764	2766	0.996014	0.000221	0.999850	0.000012	0.995864	0.000222
1765	11165	0.987532	0.000202	0.999393	0.000049	0.986933	0.000207
1766	11078	0.987377	0.000211	0.999398	0.000049	0.986783	0.000216
1767	8192	0.996156	0.000244	0.999555	0.000036	0.995712	0.000247
1768	6687	0.997203	0.000224	0.999637	0.000029	0.996841	0.000226
1769	2825	0.995899	0.000237	0.999846	0.000012	0.995746	0.000237
1770	10686	0.987921	0.000219	0.999419	0.000047	0.987347	0.000223
1771	9893	0.988563	0.000234	0.999462	0.000044	0.988032	0.000238
1772	5751	0.997290	0.000264	0.999687	0.000025	0.996978	0.000265
1773	6526	0.996825	0.000260	0.999645	0.000029	0.996472	0.000261
1774	2796	0.996076	0.000217	0.999848	0.000012	0.995925	0.000217
1775	11196	0.987355	0.000232	0.999392	0.000049	0.986754	0.000237
1776	11010	0.987537	0.000207	0.999402	0.000048	0.986946	0.000213
1777	10758	0.987349	0.000241	0.999415	0.000047	0.986772	0.000245
1778	11055	0.987114	0.000249	0.999399	0.000049	0.986521	0.000253
1779	10957	0.987266	0.000225	0.999405	0.000048	0.986678	0.000230
1780	2815	0.995885	0.000243	0.999847	0.000012	0.995733	0.000244
1781	2783	0.995733	0.000227	0.999849	0.000012	0.995583	0.000227
1782	2746	0.995745	0.000224	0.999851	0.000012	0.995596	0.000224
1783	6628	0.996726	0.000277	0.999640	0.000029	0.996367	0.000279
1784	7183	0.996367	0.000290	0.999610	0.000032	0.995978	0.000292
1785	6810	0.996889	0.000242	0.999630	0.000030	0.996520	0.000244
1786	7260	0.996718	0.000304	0.999605	0.000032	0.996325	0.000306
1787	7185	0.996829	0.000234	0.999610	0.000032	0.996440	0.000236
1788	6984	0.996769	0.000235	0.999620	0.000031	0.996390	0.000237
1789	10908	0.987117	0.000451	0.999407	0.000048	0.986532	0.000453
1790	11853	0.986527	0.000219	0.999356	0.000052	0.985892	0.000225
1791	11148	0.987354	0.000279	0.999394	0.000049	0.986756	0.000283
1792	10713	0.987391	0.000235	0.999418	0.000047	0.986816	0.000239
1793	10896	0.987302	0.000234	0.999408	0.000048	0.986718	0.000239
1794	10710	0.987206	0.000254	0.999418	0.000047	0.986632	0.000258
1795	11651	0.986883	0.000201	0.999367	0.000051	0.986258	0.000208
1796	11678	0.986682	0.000229	0.999365	0.000051	0.986056	0.000234
1797	11002	0.987262	0.000356	0.999402	0.000048	0.986672	0.000359
1798	2904	0.994842	0.000517	0.999842	0.000013	0.994685	0.000517
1799	6397	0.996550	0.000359	0.999652	0.000028	0.996204	0.000360
1800	6525	0.996880	0.000240	0.999645	0.000029	0.996526	0.000241
1801	6874	0.996625	0.000234	0.999626	0.000030	0.996253	0.000235
1802	7106	0.996985	0.000201	0.999614	0.000031	0.996600	0.000203
1803	5988	0.981671	0.000222	0.999675	0.000026	0.981352	0.000223
1804	15331	0.957012	0.000216	0.999167	0.000067	0.956215	0.000225
1805	15774	0.956014	0.000437	0.999143	0.000069	0.955195	0.000442
1806	15291	0.957035	0.000223	0.999169	0.000067	0.956240	0.000232
1807	14510	0.958255	0.000220	0.999212	0.000064	0.957500	0.000228
1808	14531	0.960025	0.000201	0.999211	0.000064	0.959267	0.000210
1809	3265	0.991644	0.000164	0.999822	0.000014	0.991468	0.000165
1810	5764	0.992642	0.000236	0.999687	0.000025	0.992331	0.000238
1811	6044	0.992221	0.000221	0.999671	0.000027	0.991895	0.000223
1812	6045	0.992405	0.000210	0.999671	0.000027	0.992079	0.000211
1813	5815	0.992480	0.000240	0.999684	0.000026	0.992167	0.000242
1814	3129	0.991797	0.000261	0.999830	0.000014	0.991629	0.000262
1815	11622	0.966985	0.000248	0.999368	0.000051	0.966374	0.000252
1820	15287	0.957255	0.000706	0.999170	0.000067	0.956460	0.000708
1821	15571	0.956282	0.000213	0.999154	0.000068	0.955473	0.000223
1822	15154	0.954114	0.000255	0.999177	0.000067	0.953329	0.000262
1823	6912	0.989926	0.000242	0.999624	0.000030	0.989554	0.000243
1824	8011	0.989695	0.000211	0.999565	0.000035	0.989264	0.000213
1825	7744	0.990237	0.000229	0.999579	0.000034	0.989820	0.000231
1826	6648	0.990259	0.000244	0.999639	0.000029	0.989901	0.000246
1827	6517	0.991067	0.000248	0.999646	0.000029	0.990716	0.000249
1828	3401	0.991388	0.000206	0.999815	0.000015	0.991205	0.000207
1829	16683	0.951691	0.000374	0.999094	0.000073	0.950828	0.000380
1830	14678	0.959233	0.000189	0.999203	0.000065	0.958468	0.000199
1831	13569	0.961005	0.000190	0.999263	0.000060	0.960296	0.000199
1832	3065	0.992127	0.000208	0.999833	0.000013	0.991962	0.000209
1833	6956	0.991032	0.000209	0.999622	0.000031	0.990657	0.000211
1834	6732	0.991353	0.000217	0.999634	0.000030	0.990990	0.000219
1835	13078	0.962806	0.000229	0.999289	0.000057	0.962122	0.000235
1836	18226	0.950071	0.000201	0.999010	0.000080	0.949131	0.000215
1837	8874	0.988633	0.000236	0.999518	0.000039	0.988156	0.000239
1838	7327	0.990551	0.000366	0.999602	0.000032	0.990157	0.000367
1839	8913	0.988518	0.000211	0.999516	0.000039	0.988039	0.000214
1840	9123	0.989009	0.000208	0.999504	0.000040	0.988519	0.000212
1841	3426	0.991362	0.000212	0.999814	0.000015	0.991177	0.000213
1842	3445	0.990719	0.000214	0.999813	0.000015	0.990534	0.000214
1844	6590	0.991599	0.000227	0.999642	0.000029	0.991244	0.000229
1845	7123	0.990637	0.000229	0.999613	0.000031	0.990254	0.000231
1846	9133	0.988418	0.000206	0.999504	0.000040	0.987928	0.000210
1847	5961	0.991688	0.000248	0.999676	0.000026	0.991367	0.000249
1848	4429	0.984717	0.000201	0.999759	0.000019	0.984480	0.000202
